trn_no,acc_no,cus_no,brn_cd,trn_type,trn_dt,trn_time,amt,trn_desc,chn,gndr,age,trn_datetime
65329205689039086122,513072841203,5591584008.0,449836,CREDIT,2023-08-29 00:00:00+00:00,07:40:11,140.0,FUND TRANSFER,IB,MALE,48.0,2023-08-29 07:40:11
87177076076618253327,775562414273,7194794461.0,449836,CREDIT,2023-08-29 00:00:00+00:00,07:47:12,3000.0,FUND TRANSFER,IB,MALE,40.0,2023-08-29 07:47:12
89221408443452984078,975681872782,8377869784.0,449836,DEBIT,2023-08-29 00:00:00+00:00,08:29:39,276.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 08:29:39
8569934232369951673,530374001406,2854104473.0,728812,DEBIT,2023-08-29 00:00:00+00:00,08:30:37,100.0,PAYMENT,FPX,MALE,52.0,2023-08-29 08:30:37
48487810141795113891,154598058970,1540947677.0,671912,CREDIT,2023-08-29 00:00:00+00:00,08:51:41,2000.0,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 08:51:41
73628758743723911221,169361929061,7185214263.0,339201,CREDIT,2023-08-29 00:00:00+00:00,08:55:10,500.0,FUND TRANSFER,IB,MALE,42.0,2023-08-29 08:55:10
82488361554229002081,169361929061,7185214263.0,339201,DEBIT,2023-08-29 00:00:00+00:00,08:56:47,500.0,FUND TRANSFER,IB,MALE,42.0,2023-08-29 08:56:47
18322939735966837107,975681872782,8377869784.0,728812,DEBIT,2023-08-29 00:00:00+00:00,08:58:51,100.0,PAYMENT,FPX,MALE,53.0,2023-08-29 08:58:51
45300244666085190636,975681872782,8377869784.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:03:39,250.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 09:03:39
4726396422670169010,529288723961,6938209173.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:04:51,1000.0,FUND TRANSFER,IB,MALE,49.0,2023-08-29 09:04:51
11324449162025012876,209196571499,8470047487.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:06:17,138.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 09:06:17
39213317934085762406,511078222839,2408137037.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:07:02,100.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 09:07:02
75853025255426159650,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:09:09,96.65,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:09:09
65130849437497069902,623177710549,7832073932.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:09:30,50.0,PAYMENT,IB,MALE,39.0,2023-08-29 09:09:30
25456910419304314442,975681872782,8377869784.0,728812,DEBIT,2023-08-29 00:00:00+00:00,09:09:50,350.0,PAYMENT,FPX,MALE,53.0,2023-08-29 09:09:50
51243334438519791966,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:09:53,115.98,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:09:53
84415640276903808218,695805725787,4113495417.0,728812,DEBIT,2023-08-29 00:00:00+00:00,09:10:06,17.2,PAYMENT,FPX,MALE,43.0,2023-08-29 09:10:06
28840206607766287869,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:10:58,118.73,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:10:58
15171678854180275098,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:11:41,85.49,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:11:41
61913505812768192386,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:12:27,109.23,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:12:27
5287687576524621589,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:13:02,91.82,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:13:02
857282805662240885,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:13:42,144.04,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:13:42
40959949661465503334,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:14:22,155.53,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:14:22
39323401942331966587,709400571680,4071104958.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:14:23,4000.0,FUND TRANSFER,IB,MALE,58.0,2023-08-29 09:14:23
11423212165773991591,975681872782,8377869784.0,728812,DEBIT,2023-08-29 00:00:00+00:00,09:15:02,155.7,PAYMENT,FPX,MALE,53.0,2023-08-29 09:15:02
76303558861437571462,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:15:09,94.98,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:15:09
37680619083233762716,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:15:54,104.48,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:15:54
51004485524299145888,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:16:39,113.98,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:16:39
18580218433191844384,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:17:20,123.48,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:17:20
70130690669474913169,123246768948,8955113016.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:17:21,311.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-29 09:17:21
9337270098412657432,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:18:12,181.61,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:18:12
8926704054299944490,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:19:12,374.61,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:19:12
60762861411346736964,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:19:56,96.65,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:19:56
57303178525360866929,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:20:58,104.48,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:20:58
93169923483407501156,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:21:32,135.31,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:21:32
32098981403377047172,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:22:53,104.28,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:22:53
63406179605935563765,455197916236,7010923933.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:25:31,207.0,FUND TRANSFER,IB,FEMALE,48.0,2023-08-29 09:25:31
70018733892009981376,135566817347,6911974770.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:27:58,45.5,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 09:27:58
70421821174654273988,154598058970,1540947677.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:29:51,77.32,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 09:29:51
4920216696822507545,535212473978,8744047562.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:33:50,1962.0,FUND TRANSFER,IB,MALE,40.0,2023-08-29 09:33:50
70725017772316655699,713257450196,9795744721.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:39:31,5000.0,FUND TRANSFER,IB,MALE,67.0,2023-08-29 09:39:31
528927509748926517,268624875891,4360370438.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:46:27,980.0,FUND TRANSFER,IB,MALE,59.0,2023-08-29 09:46:27
97754947243039038560,481297918621,8636221245.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:46:46,174.6,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 09:46:46
5030812775939949834,893984870415,3919077928.0,449836,CREDIT,2023-08-29 00:00:00+00:00,09:47:08,250.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 09:47:08
48101158652453555801,123246768948,8955113016.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:50:15,10.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-29 09:50:15
25438861157243985485,962553283252,3440929190.0,449836,CREDIT,2023-08-29 00:00:00+00:00,09:50:49,2000.0,FUND TRANSFER,IB,FEMALE,52.0,2023-08-29 09:50:49
54673682823187495433,775562414273,7194794461.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:51:15,3000.0,FUND TRANSFER,IB,MALE,40.0,2023-08-29 09:51:15
56350154409677240190,601025939960,3954061307.0,339201,CREDIT,2023-08-29 00:00:00+00:00,09:52:45,800.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-29 09:52:45
12183405797908390364,193345169178,7513227576.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:54:14,432.0,FUND TRANSFER,IB,MALE,36.0,2023-08-29 09:54:14
36898567554169200250,673125233646,2631583662.0,339201,DEBIT,2023-08-29 00:00:00+00:00,09:54:36,200.0,FUND TRANSFER,IB,MALE,63.0,2023-08-29 09:54:36
56393769057040685075,962553283252,3440929190.0,449836,CREDIT,2023-08-29 00:00:00+00:00,09:55:12,350.0,FUND TRANSFER,IB,FEMALE,52.0,2023-08-29 09:55:12
52498883581725705033,673125233646,2631583662.0,449836,DEBIT,2023-08-29 00:00:00+00:00,09:56:52,750.0,FUND TRANSFER,IB,MALE,63.0,2023-08-29 09:56:52
20680665417416311781,743261936180,4407144912.0,449836,CREDIT,2023-08-29 00:00:00+00:00,10:01:59,700.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 10:01:59
94047409987805682847,743261936180,4407144912.0,449836,DEBIT,2023-08-29 00:00:00+00:00,10:04:39,700.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 10:04:39
55173104557253151911,545603642451,1569132284.0,339201,CREDIT,2023-08-29 00:00:00+00:00,10:04:39,20.0,FUND TRANSFER,IB,MALE,36.0,2023-08-29 10:04:39
44618817386350155026,869846809051,7848429970.0,379393,CREDIT,2023-08-29 00:00:00+00:00,10:08:37,10000.0,CDEP,BRNCH / ATM,MALE,58.0,2023-08-29 10:08:37
18148466504688960911,481297918621,8636221245.0,449836,DEBIT,2023-08-29 00:00:00+00:00,10:09:45,200.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:09:45
6291723773348740691,962553283252,3440929190.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:18:09,2000.0,FUND TRANSFER,IB,FEMALE,52.0,2023-08-29 10:18:09
25696331617071735452,962553283252,3440929190.0,449836,DEBIT,2023-08-29 00:00:00+00:00,10:21:09,265.83,PAYMENT,IB,FEMALE,52.0,2023-08-29 10:21:09
37446382254062178501,696282610710,3911304863.0,449836,CREDIT,2023-08-29 00:00:00+00:00,10:23:09,2000.0,FUND TRANSFER,IB,FEMALE,49.0,2023-08-29 10:23:09
69427208588430867463,840526620294,2734670470.0,339201,CREDIT,2023-08-29 00:00:00+00:00,10:23:55,300.0,FUND TRANSFER,IB,FEMALE,25.0,2023-08-29 10:23:55
36271469206221461579,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:25:43,840.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:25:43
89789538155002304400,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:26:54,50.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:26:54
117712028673298285,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:28:08,100.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:28:08
9308442538924874864,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:29:29,50.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:29:29
78402028429024964041,302549400078,7304841028.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:30:55,1261.0,FUND TRANSFER,IB,MALE,48.0,2023-08-29 10:30:55
82480009576285861377,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:30:56,100.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:30:56
30646489783478527906,840526620294,2734670470.0,339201,CREDIT,2023-08-29 00:00:00+00:00,10:33:54,106.4,FUND TRANSFER,IB,FEMALE,25.0,2023-08-29 10:33:54
3472455931495010953,481297918621,8636221245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:35:49,1306.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 10:35:49
82786565138894993183,840526620294,2734670470.0,339201,DEBIT,2023-08-29 00:00:00+00:00,10:36:07,106.4,FUND TRANSFER,IB,FEMALE,25.0,2023-08-29 10:36:07
26883005191791978566,481297918621,8636221245.0,449836,DEBIT,2023-08-29 00:00:00+00:00,10:37:20,12.0,PAYMENT,IB,FEMALE,60.0,2023-08-29 10:37:20
288967855977319355,350294564861,1502753028.0,449836,CREDIT,2023-08-29 00:00:00+00:00,10:37:54,205.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 10:37:54
53970699959108708177,601025939960,3954061307.0,339201,CREDIT,2023-08-29 00:00:00+00:00,10:39:55,170.0,FUND TRANSFER,IB,FEMALE,43.0,2023-08-29 10:39:55
71076757559720408040,485876414710,2742357842.0,339201,CREDIT,2023-08-29 00:00:00+00:00,10:52:22,1869.24,FUND TRANSFER,IB,MALE,53.0,2023-08-29 10:52:22
7764705545956429967,268674498118,4732103968.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:01:03,200.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-29 11:01:03
38231105859047219918,268674498118,4732103968.0,339201,DEBIT,2023-08-29 00:00:00+00:00,11:01:59,30.0,FUND TRANSFER,IB,FEMALE,46.0,2023-08-29 11:01:59
1557119106665132578,268674498118,4732103968.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:05:19,478.0,PAYMENT,IB,FEMALE,46.0,2023-08-29 11:05:19
89075592143219400956,485876414710,2742357842.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:06:09,1500.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 11:06:09
38508052504695529031,485876414710,2742357842.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:07:27,2000.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 11:07:27
6232914142779081767,485876414710,2742357842.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:08:35,1630.0,PAYMENT,IB,MALE,53.0,2023-08-29 11:08:35
98893860094415714509,434652538750,9682861216.0,449836,CREDIT,2023-08-29 00:00:00+00:00,11:11:19,500.0,FUND TRANSFER,IB,FEMALE,58.0,2023-08-29 11:11:19
16572245852990122935,434652538750,9682861216.0,449836,CREDIT,2023-08-29 00:00:00+00:00,11:12:19,500.0,FUND TRANSFER,IB,FEMALE,58.0,2023-08-29 11:12:19
56009982819126777997,434652538750,9682861216.0,449836,CREDIT,2023-08-29 00:00:00+00:00,11:13:09,500.0,FUND TRANSFER,IB,FEMALE,58.0,2023-08-29 11:13:09
22045581146012530745,434652538750,9682861216.0,449836,CREDIT,2023-08-29 00:00:00+00:00,11:13:54,500.0,FUND TRANSFER,IB,FEMALE,58.0,2023-08-29 11:13:54
72229623494995780362,455197916236,7010923933.0,728812,DEBIT,2023-08-29 00:00:00+00:00,11:17:26,591.78,PAYMENT,FPX,FEMALE,48.0,2023-08-29 11:17:26
14352789944300326135,715449380839,5966480471.0,449836,CREDIT,2023-08-29 00:00:00+00:00,11:22:28,2000.0,FUND TRANSFER,IB,MALE,64.0,2023-08-29 11:22:28
15101804638039160833,481297918621,8636221245.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:23:50,100.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 11:23:50
16017852776876256656,481297918621,8636221245.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:27:47,480.0,FUND TRANSFER,IB,FEMALE,60.0,2023-08-29 11:27:47
91287336306425198996,713257450196,9795744721.0,339201,DEBIT,2023-08-29 00:00:00+00:00,11:33:16,515.2,FUND TRANSFER,IB,MALE,67.0,2023-08-29 11:33:16
28785174329824842469,302549400078,7304841028.0,449836,DEBIT,2023-08-29 00:00:00+00:00,11:36:57,700.0,FUND TRANSFER,IB,MALE,48.0,2023-08-29 11:36:57
458947398548422828,362298714145,3051976433.0,671823,CREDIT,2023-08-29 00:00:00+00:00,11:43:00,6500.0,CDEP,BRNCH / ATM,MALE,52.0,2023-08-29 11:43:00
27814997321631474776,260774977738,8381517036.0,716706,DEBIT,2023-08-29 00:00:00+00:00,11:51:12,18.5,PAYMENT,MEPS,MALE,59.0,2023-08-29 11:51:12
81557424363844262964,545603642451,1569132284.0,339201,CREDIT,2023-08-29 00:00:00+00:00,11:54:11,60.0,FUND TRANSFER,IB,MALE,36.0,2023-08-29 11:54:11
68286166793111195766,841248765885,1614989927.0,339201,CREDIT,2023-08-29 00:00:00+00:00,11:54:14,1200.0,FUND TRANSFER,IB,MALE,45.0,2023-08-29 11:54:14
9546447627936068749,869846809051,7848429970.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:05:28,34.15,PAYMENT,IB,MALE,58.0,2023-08-29 12:05:28
79974471274123361919,869846809051,7848429970.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:06:45,103.9,PAYMENT,IB,MALE,58.0,2023-08-29 12:06:45
31149581366193383488,893984870415,3919077928.0,631233,DEBIT,2023-08-29 00:00:00+00:00,12:06:59,92.99,SALE DEBIT,POS,MALE,53.0,2023-08-29 12:06:59
95854114543174120647,123246768948,8955113016.0,449836,CREDIT,2023-08-29 00:00:00+00:00,12:08:00,30.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-29 12:08:00
60263909799970727261,869846809051,7848429970.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:08:39,300.0,PAYMENT,IB,MALE,58.0,2023-08-29 12:08:39
26339819117814304119,869846809051,7848429970.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:09:10,80.01,PAYMENT,IB,MALE,58.0,2023-08-29 12:09:10
9059444531131310706,302549400078,7304841028.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:09:26,3000.0,FUND TRANSFER,IB,MALE,48.0,2023-08-29 12:09:26
77260365845164248736,455197916236,7010923933.0,631233,DEBIT,2023-08-29 00:00:00+00:00,12:11:54,50.0,SALE DEBIT,POS,FEMALE,48.0,2023-08-29 12:11:54
57607853259389649949,302549400078,7304841028.0,339201,DEBIT,2023-08-29 00:00:00+00:00,12:15:20,500.0,FUND TRANSFER,IB,MALE,48.0,2023-08-29 12:15:20
64944858936140257017,869846809051,7848429970.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:17:01,300.0,FUND TRANSFER,IB,MALE,58.0,2023-08-29 12:17:01
6322546095192467495,123246768948,8955113016.0,449836,CREDIT,2023-08-29 00:00:00+00:00,12:17:14,100.0,FUND TRANSFER,IB,FEMALE,32.0,2023-08-29 12:17:14
96879349786932757339,545603642451,1569132284.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:19:45,16.0,FUND TRANSFER,IB,MALE,36.0,2023-08-29 12:19:45
11344804995577318954,545603642451,1569132284.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:20:20,48.0,FUND TRANSFER,IB,MALE,36.0,2023-08-29 12:20:20
13481643517831934887,893984870415,3919077928.0,449836,CREDIT,2023-08-29 00:00:00+00:00,12:22:19,2000.0,FUND TRANSFER,IB,MALE,53.0,2023-08-29 12:22:19
32001929961625943436,695805725787,4113495417.0,631233,DEBIT,2023-08-29 00:00:00+00:00,12:38:20,28.0,SALE DEBIT,POS,MALE,43.0,2023-08-29 12:38:20
37678333665948298370,841248765885,1614989927.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:54:03,3500.0,FUND TRANSFER,IB,MALE,45.0,2023-08-29 12:54:03
32832771836942779995,869846809051,7848429970.0,339201,DEBIT,2023-08-29 00:00:00+00:00,12:54:10,300.0,FUND TRANSFER,IB,MALE,58.0,2023-08-29 12:54:10
79865090276391798670,841248765885,1614989927.0,339201,DEBIT,2023-08-29 00:00:00+00:00,12:56:00,950.0,FUND TRANSFER,IB,MALE,45.0,2023-08-29 12:56:00
78263674787602425809,492064485044,8420219386.0,449836,DEBIT,2023-08-29 00:00:00+00:00,12:56:08,239.0,FUND TRANSFER,IB,FEMALE,54.0,2023-08-29 12:56:08
8064974335205038123,362298714145,3051976433.0,339201,CREDIT,2023-08-29 00:00:00+00:00,12:56:54,3000.0,FUND TRANSFER,IB,MALE,52.0,2023-08-29 12:56:54
53663347093355259891,743261936180,4407144912.0,449836,DEBIT,2023-08-29 00:00:00+00:00,13:03:42,1000.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 13:03:42
38932868223661337701,492064485044,8420219386.0,449836,DEBIT,2023-08-29 00:00:00+00:00,13:03:57,200.0,FUND TRANSFER,IB,FEMALE,54.0,2023-08-29 13:03:57
99988356847715782207,601025939960,3954061307.0,396509,CREDIT,2023-08-29 00:00:00+00:00,13:06:05,1000.0,CDEP,BRNCH / ATM,FEMALE,43.0,2023-08-29 13:06:05
92740883093510745156,841248765885,1614989927.0,339201,CREDIT,2023-08-29 00:00:00+00:00,13:14:13,7240.0,FUND TRANSFER,IB,MALE,45.0,2023-08-29 13:14:13
54472214914261917434,529288723961,6938209173.0,291393,DEBIT,2023-08-29 00:00:00+00:00,13:14:36,150.0,SALE DEBIT,POS,MALE,49.0,2023-08-29 13:14:36
80505108781812495110,837151871408,8920567789.0,339201,DEBIT,2023-08-29 00:00:00+00:00,13:38:13,700.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 13:38:13
35076735846165536263,584302038586,5570333082.0,716706,DEBIT,2023-08-29 00:00:00+00:00,13:49:01,12.2,PAYMENT,MEPS,MALE,45.0,2023-08-29 13:49:01
61112330119425174850,268674498118,4732103968.0,728812,DEBIT,2023-08-29 00:00:00+00:00,13:59:02,290.18,PAYMENT,FPX,FEMALE,46.0,2023-08-29 13:59:02
45748150237401872430,954258031833,7400292419.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:03:06,3700.0,FUND TRANSFER,IB,FEMALE,65.0,2023-08-29 14:03:06
93244002115985625313,635372797039,4771336044.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:04:49,276.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 14:04:49
44829851447219231719,635372797039,4771336044.0,339201,DEBIT,2023-08-29 00:00:00+00:00,14:07:40,2000.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 14:07:40
65291643705560246722,537938736476,1979091275.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:10:06,25.0,FUND TRANSFER,IB,FEMALE,47.0,2023-08-29 14:10:06
79946002998667780490,455197916236,7010923933.0,339201,DEBIT,2023-08-29 00:00:00+00:00,14:21:25,350.0,FUND TRANSFER,IB,FEMALE,48.0,2023-08-29 14:21:25
52024124987980453108,154598058970,1540947677.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:28:36,40.0,FUND TRANSFER,IB,FEMALE,55.0,2023-08-29 14:28:36
52865147803161988012,522718116615,1115484504.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:31:23,450.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 14:31:23
16548372756629694606,350294564861,1502753028.0,449836,DEBIT,2023-08-29 00:00:00+00:00,14:31:41,500.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 14:31:41
60209019543964556955,362298714145,3051976433.0,671912,CREDIT,2023-08-29 00:00:00+00:00,14:39:01,133.0,FUND TRANSFER,IB,MALE,52.0,2023-08-29 14:39:01
21983722557408768008,715449380839,5966480471.0,339201,DEBIT,2023-08-29 00:00:00+00:00,14:48:15,3360.0,FUND TRANSFER,IB,MALE,64.0,2023-08-29 14:48:15
74463442562374363210,268624875891,4360370438.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:03:44,10000.0,FUND TRANSFER,IB,MALE,59.0,2023-08-29 15:03:44
76341976461914300432,522718116615,1115484504.0,339201,DEBIT,2023-08-29 00:00:00+00:00,15:07:15,800.0,FUND TRANSFER,IB,MALE,39.0,2023-08-29 15:07:15
82243397662818035081,135566817347,6911974770.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:09:25,181.0,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 15:09:25
38954539484379109519,135566817347,6911974770.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:11:36,31.5,FUND TRANSFER,IB,FEMALE,51.0,2023-08-29 15:11:36
46637560239899420622,405120140066,1603342558.0,339201,CREDIT,2023-08-29 00:00:00+00:00,15:17:22,200.0,FUND TRANSFER,IB,FEMALE,45.0,2023-08-29 15:17:22
8180713010839248680,350294564861,1502753028.0,339201,CREDIT,2023-08-29 00:00:00+00:00,15:18:04,165.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 15:18:04
1257204162967529915,455197916236,7010923933.0,631233,DEBIT,2023-08-29 00:00:00+00:00,15:20:50,50.0,SALE DEBIT,POS,FEMALE,48.0,2023-08-29 15:20:50
14169849558422097309,841248765885,1614989927.0,339201,DEBIT,2023-08-29 00:00:00+00:00,15:27:41,3330.0,FUND TRANSFER,IB,MALE,45.0,2023-08-29 15:27:41
89847105131006145436,268624875891,4360370438.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:31:41,250.0,FUND TRANSFER,IB,MALE,59.0,2023-08-29 15:31:41
94854078624747798669,784356329044,3299539245.0,728812,DEBIT,2023-08-29 00:00:00+00:00,15:38:47,126.0,PAYMENT,FPX,FEMALE,62.0,2023-08-29 15:38:47
1735570254866542044,123246768948,8955113016.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:47:21,1000.0,PAYMENT,IB,FEMALE,32.0,2023-08-29 15:47:21
46573825593671509199,350294564861,1502753028.0,339201,CREDIT,2023-08-29 00:00:00+00:00,15:53:14,30.0,FUND TRANSFER,IB,MALE,54.0,2023-08-29 15:53:14
77085790377741309855,386386132868,5128848091.0,449836,DEBIT,2023-08-29 00:00:00+00:00,15:54:57,3000.0,FUND TRANSFER,IB,MALE,69.0,2023-08-29 15:54:57
41360149586665045401,386386132868,5128848091.0,339201,DEBIT,2023-08-29 00:00:00+00:00,15:57:22,200.0,FUND TRANSFER,IB,MALE,69.0,2023-08-29 15:57:22
3664930668285377468,837151871408,8920567789.0,339201,DEBIT,2023-08-29 00:00:00+00:00,16:05:36,10000.0,FUND TRANSFER,IB,MALE,57.0,2023-08-29 16:05:36
14269587286674557818,784356329044,3299539245.0,339201,DEBIT,2023-08-29 00:00:00+00:00,16:19:03,134.0,FUND TRANSFER,IB,FEMALE,62.0,2023-08-29 16:19:03
71360327511089959953,640599347910,7533323698.0,339201,CREDIT,2023-08-29 00:00:00+00:00,16:20:39,260.0,FUND TRANSFER,IB,MALE,65.0,2023-08-29 16:20:39
