trn_no|acc_no|cus_no|brn_cd|trn_type|trn_dt|trn_time|amt|trn_desc|chn|gndr|age
46569728198857543409|695805725787|4113495417|00631233|DEBIT|2023-07-30T00:00:00.000Z|130632|70|SALE DEBIT|POS|MALE|43
53907037517176826893|695805725787|4113495417|00449836|CREDIT|2023-08-31T00:00:00.000Z|142802|2200|FUND TRANSFER|IB|MALE|43
81894827179367292218|695805725787|4113495417|00631233|DEBIT|2023-08-31T00:00:00.000Z|193515|20|SALE DEBIT|POS|MALE|43
75138618079407597381|695805725787|4113495417|00449836|DEBIT|2023-08-31T00:00:00.000Z|161312|238|FUND TRANSFER|IB|MALE|43
51726979696842135980|695805725787|4113495417|00449836|DEBIT|2023-08-31T00:00:00.000Z|160732|500|FUND TRANSFER|IB|MALE|43
72340128909453872964|695805725787|4113495417|00439678|CREDIT|2023-07-17T00:00:00.000Z|152313|2300|IBK||MALE|43
85965910529302781891|695805725787|4113495417|00449836|DEBIT|2023-07-29T00:00:00.000Z|93327|10|PAYMENT|IB|MALE|43
32061617577657457686|695805725787|4113495417|00678972|DEBIT|2023-07-17T00:00:00.000Z|100942|20|PAYMENT|MEPS|MALE|43
15174029102112459868|695805725787|4113495417|00449836|DEBIT|2023-07-17T00:00:00.000Z|110052|32.5|FUND TRANSFER|IB|MALE|43
5863015622534526050|695805725787|4113495417|00631233|DEBIT|2023-08-26T00:00:00.000Z|91208|40|SALE DEBIT|POS|MALE|43
56032479568993881454|695805725787|4113495417|00728812|DEBIT|2023-06-05T00:00:00.000Z|180054|20|PAYMENT|FPX|MALE|43
99727445316886146536|695805725787|4113495417|00631233|DEBIT|2023-06-05T00:00:00.000Z|54839|29|SALE DEBIT|POS|MALE|43
45298876467959400306|695805725787|4113495417|00449836|DEBIT|2023-07-29T00:00:00.000Z|143251|101.1|FUND TRANSFER|IB|MALE|43
54805021747286194358|695805725787|4113495417|00631233|DEBIT|2023-06-04T00:00:00.000Z|124033|180.55|SALE DEBIT|POS|MALE|43
78874732195171589650|695805725787|4113495417|00449836|DEBIT|2023-07-29T00:00:00.000Z|142459|16|FUND TRANSFER|IB|MALE|43
29895568622807507309|695805725787|4113495417|00728812|DEBIT|2023-07-29T00:00:00.000Z|82211|24|PAYMENT|FPX|MALE|43
4443610119914347624|695805725787|4113495417|00339201|DEBIT|2023-08-31T00:00:00.000Z|160457|100|FUND TRANSFER|IB|MALE|43
64267517068003524931|695805725787|4113495417|00449836|DEBIT|2023-08-15T00:00:00.000Z|171219|400|FUND TRANSFER|IB|MALE|43
59387606653606557294|695805725787|4113495417|00449836|DEBIT|2023-06-03T00:00:00.000Z|115615|43|PAYMENT|IB|MALE|43
11648200183975393065|695805725787|4113495417|00678972|DEBIT|2023-06-03T00:00:00.000Z|195604|4|PAYMENT|MEPS|MALE|43
39984245383773779988|695805725787|4113495417|00631233|DEBIT|2023-08-31T00:00:00.000Z|112311|40.75|SALE DEBIT|POS|MALE|43
70730449237294350067|695805725787|4113495417|00339201|DEBIT|2023-08-13T00:00:00.000Z|184213|2500|FUND TRANSFER|IB|MALE|43
95706111689532336002|695805725787|4113495417|00678972|DEBIT|2023-07-31T00:00:00.000Z|130105|3|PAYMENT|MEPS|MALE|43
99106856654118064269|695805725787|4113495417|00631233|DEBIT|2023-06-01T00:00:00.000Z|93459|60|SALE DEBIT|POS|MALE|43
17809848236139455501|695805725787|4113495417|00339201|DEBIT|2023-06-01T00:00:00.000Z|142546|150|FUND TRANSFER|IB|MALE|43
425142465470677376|695805725787|4113495417|00339201|CREDIT|2023-08-13T00:00:00.000Z|184932|4400|FUND TRANSFER|IB|MALE|43
78921024283009319295|695805725787|4113495417|00678972|DEBIT|2023-07-08T00:00:00.000Z|194141|197.15|PAYMENT|MEPS|MALE|43
72556619751414083088|695805725787|4113495417|00449836|DEBIT|2023-07-05T00:00:00.000Z|220101|1583.12|PAYMENT|IB|MALE|43
87140345714055335306|695805725787|4113495417|00449836|CREDIT|2023-07-08T00:00:00.000Z|74626|250|FUND TRANSFER|IB|MALE|43
3814799246318124499|695805725787|4113495417|00728812|DEBIT|2023-08-15T00:00:00.000Z|170906|82.75|PAYMENT|FPX|MALE|43
13042356428842714693|695805725787|4113495417|00678972|DEBIT|2023-07-08T00:00:00.000Z|213022|63|PAYMENT|MEPS|MALE|43
59812190064266899558|695805725787|4113495417|00716706|DEBIT|2023-07-31T00:00:00.000Z|125327|148.3|PAYMENT|MEPS|MALE|43
89839575978652423980|695805725787|4113495417|00396509|CREDIT|2023-07-20T00:00:00.000Z|120504|150|CDEP|BRNCH / ATM|MALE|43
44292468343975402020|695805725787|4113495417|00728812|DEBIT|2023-07-20T00:00:00.000Z|221828|49.44|PAYMENT|FPX|MALE|43
48621813219779222842|695805725787|4113495417|00678972|DEBIT|2023-07-31T00:00:00.000Z|153335|104.45|PAYMENT|MEPS|MALE|43
58819989104824769370|695805725787|4113495417|00678972|DEBIT|2023-08-01T00:00:00.000Z|172410|131.1|PAYMENT|MEPS|MALE|43
3775896956105306140|695805725787|4113495417|00439678|CREDIT|2023-08-01T00:00:00.000Z|215302|227|IBK||MALE|43
70589231927476151267|695805725787|4113495417|00631233|DEBIT|2023-08-01T00:00:00.000Z|134333|20|SALE DEBIT|POS|MALE|43
24324411079880915896|695805725787|4113495417|00339201|CREDIT|2023-08-13T00:00:00.000Z|173001|1450|FUND TRANSFER|IB|MALE|43
44775747354744600503|695805725787|4113495417|00449836|CREDIT|2023-06-11T00:00:00.000Z|112633|800|FUND TRANSFER|IB|MALE|43
79934499117659223930|695805725787|4113495417|00449836|CREDIT|2023-06-11T00:00:00.000Z|105522|974|FUND TRANSFER|IB|MALE|43
72654636654288648440|695805725787|4113495417|00728812|DEBIT|2023-06-11T00:00:00.000Z|161817|24.72|PAYMENT|FPX|MALE|43
14743325482211146268|695805725787|4113495417|00339201|DEBIT|2023-06-11T00:00:00.000Z|112846|2300|FUND TRANSFER|IB|MALE|43
15447138562512778393|695805725787|4113495417|00339201|DEBIT|2023-06-11T00:00:00.000Z|112735|690|FUND TRANSFER|IB|MALE|43
95991715749004128655|695805725787|4113495417|00339201|DEBIT|2023-07-20T00:00:00.000Z|192918|60|FUND TRANSFER|IB|MALE|43
46410323821134588189|695805725787|4113495417|00449836|DEBIT|2023-08-13T00:00:00.000Z|194527|500|FUND TRANSFER|IB|MALE|43
89880945211266137877|695805725787|4113495417|00339201|DEBIT|2023-08-13T00:00:00.000Z|184002|1000|FUND TRANSFER|IB|MALE|43
26926200508012972520|695805725787|4113495417|00449836|CREDIT|2023-07-31T00:00:00.000Z|170602|2200|FUND TRANSFER|IB|MALE|43
5260691912852207842|695805725787|4113495417|00631233|DEBIT|2023-07-31T00:00:00.000Z|122049|649|SALE DEBIT|POS|MALE|43
87039336621476360805|695805725787|4113495417|00631233|DEBIT|2023-07-31T00:00:00.000Z|211621|50|SALE DEBIT|POS|MALE|43
98696418397970377553|695805725787|4113495417|00678972|DEBIT|2023-06-27T00:00:00.000Z|211000|13.9|PAYMENT|MEPS|MALE|43
9234109687217975469|695805725787|4113495417|00396509|CREDIT|2023-06-02T00:00:00.000Z|81142|300|CDEP|BRNCH / ATM|MALE|43
34079736646332947346|695805725787|4113495417|00449836|DEBIT|2023-08-03T00:00:00.000Z|142012|1200|FUND TRANSFER|IB|MALE|43
28711594933292693591|695805725787|4113495417|00339201|DEBIT|2023-06-07T00:00:00.000Z|111211|1437|FUND TRANSFER|IB|MALE|43
21684539965403800849|695805725787|4113495417|00449836|CREDIT|2023-06-07T00:00:00.000Z|174300|200|FUND TRANSFER|IB|MALE|43
84391067794605088235|695805725787|4113495417|00631233|DEBIT|2023-06-02T00:00:00.000Z|205646|107.75|SALE DEBIT|POS|MALE|43
30515196181517750058|695805725787|4113495417|00339201|DEBIT|2023-08-08T00:00:00.000Z|143012|10.9|FUND TRANSFER|IB|MALE|43
18426704946673921864|695805725787|4113495417|00339201|CREDIT|2023-06-27T00:00:00.000Z|103152|120|FUND TRANSFER|IB|MALE|43
85877278157281455745|695805725787|4113495417|00631233|DEBIT|2023-06-27T00:00:00.000Z|143953|20|SALE DEBIT|POS|MALE|43
49501642814071626069|695805725787|4113495417|00449836|DEBIT|2023-08-03T00:00:00.000Z|191210|412.05|PAYMENT|IB|MALE|43
8194726525987389164|695805725787|4113495417|00449836|DEBIT|2023-08-27T00:00:00.000Z|81641|1500|FUND TRANSFER|IB|MALE|43
2414969754710530664|695805725787|4113495417|00339201|DEBIT|2023-08-09T00:00:00.000Z|203838|8|FUND TRANSFER|IB|MALE|43
55118316177203277824|695805725787|4113495417|00439678|CREDIT|2023-08-09T00:00:00.000Z|215155|1000|IBK||MALE|43
68354076628975657161|695805725787|4113495417|00339201|DEBIT|2023-08-09T00:00:00.000Z|130705|14.9|FUND TRANSFER|IB|MALE|43
74511352238148689562|695805725787|4113495417|00449836|DEBIT|2023-08-23T00:00:00.000Z|181735|300|FUND TRANSFER|IB|MALE|43
62358041248769093294|695805725787|4113495417|00339201|DEBIT|2023-08-23T00:00:00.000Z|222611|50|FUND TRANSFER|IB|MALE|43
55861069764122028992|695805725787|4113495417|00631233|DEBIT|2023-06-10T00:00:00.000Z|151847|500|SALE DEBIT|POS|MALE|43
44645886398095485470|695805725787|4113495417|00631233|DEBIT|2023-06-10T00:00:00.000Z|231448|50|SALE DEBIT|POS|MALE|43
15992205135691795454|695805725787|4113495417|00449836|DEBIT|2023-06-10T00:00:00.000Z|111425|23.7|FUND TRANSFER|IB|MALE|43
66652066667584975686|695805725787|4113495417|00339201|DEBIT|2023-06-10T00:00:00.000Z|121950|1450|FUND TRANSFER|IB|MALE|43
13937920343867414196|695805725787|4113495417|00631233|DEBIT|2023-08-30T00:00:00.000Z|101621|10|SALE DEBIT|POS|MALE|43
80721682196774053931|695805725787|4113495417|00631233|DEBIT|2023-08-30T00:00:00.000Z|131455|47|SALE DEBIT|POS|MALE|43
53300127629800543061|695805725787|4113495417|00631233|DEBIT|2023-08-20T00:00:00.000Z|192510|40|SALE DEBIT|POS|MALE|43
18473524237282611770|695805725787|4113495417|00728812|DEBIT|2023-06-26T00:00:00.000Z|131956|165|PAYMENT|FPX|MALE|43
68816715437551882973|695805725787|4113495417|00631233|DEBIT|2023-08-30T00:00:00.000Z|83113|11|SALE DEBIT|POS|MALE|43
39906789737754558095|695805725787|4113495417|00631233|DEBIT|2023-08-30T00:00:00.000Z|83059|30|SALE DEBIT|POS|MALE|43
79119622556436933288|695805725787|4113495417|00563814|CREDIT|2023-06-30T00:00:00.000Z|42441|29.68|SALARY||MALE|43
90535715223868511383|695805725787|4113495417|00644955|DEBIT|2023-07-27T00:00:00.000Z|93013|49.85|FUND TRANSFER||MALE|43
18350530449813742662|695805725787|4113495417|00631233|DEBIT|2023-07-27T00:00:00.000Z|95612|90|SALE DEBIT|POS|MALE|43
73377277828454400593|695805725787|4113495417|00339201|DEBIT|2023-07-27T00:00:00.000Z|84737|35.5|FUND TRANSFER|IB|MALE|43
85497513805804743247|695805725787|4113495417|00449836|DEBIT|2023-07-27T00:00:00.000Z|95303|95.05|PAYMENT|IB|MALE|43
56743971653132611710|695805725787|4113495417|00631233|DEBIT|2023-07-15T00:00:00.000Z|144001|70|SALE DEBIT|POS|MALE|43
9868683803292666868|695805725787|4113495417|00728812|DEBIT|2023-06-19T00:00:00.000Z|33922|110.9|PAYMENT|FPX|MALE|43
46823303492567195086|695805725787|4113495417|00728812|DEBIT|2023-06-19T00:00:00.000Z|210715|200|PAYMENT|FPX|MALE|43
40431474696068023069|695805725787|4113495417|00728812|DEBIT|2023-06-19T00:00:00.000Z|183343|83.5|PAYMENT|FPX|MALE|43
69336660609817406284|695805725787|4113495417|00728812|DEBIT|2023-06-19T00:00:00.000Z|181745|99|PAYMENT|FPX|MALE|43
83787346003734628775|695805725787|4113495417|00339201|DEBIT|2023-07-12T00:00:00.000Z|141137|200|FUND TRANSFER|IB|MALE|43
29604170589087611468|695805725787|4113495417|00449836|CREDIT|2023-07-12T00:00:00.000Z|90624|2200|FUND TRANSFER|IB|MALE|43
64234854963440252797|584302038586|5570333082|00728812|DEBIT|2023-08-16T00:00:00.000Z|200635|1|PAYMENT|FPX|MALE|45
16925407946798456848|584302038586|5570333082|00339201|DEBIT|2023-07-11T00:00:00.000Z|115119|2000|FUND TRANSFER|IB|MALE|45
96977969089640105841|584302038586|5570333082|00728812|DEBIT|2023-08-16T00:00:00.000Z|204033|1|PAYMENT|FPX|MALE|45
39972197259807118434|584302038586|5570333082|00631233|DEBIT|2023-07-15T00:00:00.000Z|205309|55.37|SALE DEBIT|POS|MALE|45
29897232026890963358|584302038586|5570333082|00449836|DEBIT|2023-08-16T00:00:00.000Z|202148|43.25|PAYMENT|IB|MALE|45
10431518213297472335|584302038586|5570333082|00339201|CREDIT|2023-06-18T00:00:00.000Z|154032|50|FUND TRANSFER|IB|MALE|45
24231236842565653006|584302038586|5570333082|00449836|DEBIT|2023-06-05T00:00:00.000Z|121735|170|FUND TRANSFER|IB|MALE|45
74590453688418404575|584302038586|5570333082|00728812|DEBIT|2023-07-24T00:00:00.000Z|212623|40|PAYMENT|FPX|MALE|45
24300188468280250722|584302038586|5570333082|00678972|DEBIT|2023-07-13T00:00:00.000Z|192815|52.7|PAYMENT|MEPS|MALE|45
42639600192631036698|584302038586|5570333082|00339201|CREDIT|2023-07-02T00:00:00.000Z|85152|4000|FUND TRANSFER|IB|MALE|45
68409405945453112439|584302038586|5570333082|00678972|DEBIT|2023-07-30T00:00:00.000Z|111150|35.95|PAYMENT|MEPS|MALE|45
9582817281226464088|584302038586|5570333082|00563814|CREDIT|2023-06-24T00:00:00.000Z|80710|5916.03|SALARY||MALE|45
37407626803495013489|584302038586|5570333082|00678972|DEBIT|2023-07-31T00:00:00.000Z|184908|9.4|PAYMENT|MEPS|MALE|45
85581795602934650717|584302038586|5570333082|00716706|DEBIT|2023-07-31T00:00:00.000Z|134328|12.7|PAYMENT|MEPS|MALE|45
8132219704618258294|584302038586|5570333082|00678972|DEBIT|2023-07-30T00:00:00.000Z|203542|22|PAYMENT|MEPS|MALE|45
10583780402277002850|584302038586|5570333082|00631233|DEBIT|2023-07-30T00:00:00.000Z|204633|90|SALE DEBIT|POS|MALE|45
45029507921239935837|584302038586|5570333082|00728812|DEBIT|2023-07-29T00:00:00.000Z|33722|256.55|PAYMENT|FPX|MALE|45
57240790657502471080|584302038586|5570333082|00631233|DEBIT|2023-07-29T00:00:00.000Z|132940|7|SALE DEBIT|POS|MALE|45
25125462013174349514|584302038586|5570333082|00716706|DEBIT|2023-07-06T00:00:00.000Z|134258|12.2|PAYMENT|MEPS|MALE|45
91281009053863968053|584302038586|5570333082|00339201|DEBIT|2023-06-11T00:00:00.000Z|202343|540|FUND TRANSFER|IB|MALE|45
21197513421451507955|584302038586|5570333082|00678972|DEBIT|2023-07-06T00:00:00.000Z|185234|12.5|PAYMENT|MEPS|MALE|45
71454209757531015945|584302038586|5570333082|00728812|DEBIT|2023-07-31T00:00:00.000Z|191145|30|PAYMENT|FPX|MALE|45
86289555267383111939|584302038586|5570333082|00678972|DEBIT|2023-06-05T00:00:00.000Z|133635|70.1|PAYMENT|MEPS|MALE|45
7822040771269700120|584302038586|5570333082|00339201|CREDIT|2023-08-30T00:00:00.000Z|143835|3000|FUND TRANSFER|IB|MALE|45
50778848222176682348|584302038586|5570333082|00678972|DEBIT|2023-07-05T00:00:00.000Z|185408|20.2|PAYMENT|MEPS|MALE|45
22442068113107241682|584302038586|5570333082|00339201|DEBIT|2023-07-13T00:00:00.000Z|222358|1000|FUND TRANSFER|IB|MALE|45
59997756964255538672|584302038586|5570333082|00678972|DEBIT|2023-07-24T00:00:00.000Z|192712|89.5|PAYMENT|MEPS|MALE|45
49405625418272191163|584302038586|5570333082|00678972|DEBIT|2023-07-09T00:00:00.000Z|122206|23.8|PAYMENT|MEPS|MALE|45
7414275434791706874|584302038586|5570333082|00728812|DEBIT|2023-07-03T00:00:00.000Z|223608|775|PAYMENT|FPX|MALE|45
8980015930779920157|584302038586|5570333082|00449836|DEBIT|2023-07-03T00:00:00.000Z|200228|2200|FUND TRANSFER|IB|MALE|45
76291338983646221823|584302038586|5570333082|00728812|DEBIT|2023-07-03T00:00:00.000Z|75747|40|PAYMENT|FPX|MALE|45
83605671577915604821|584302038586|5570333082|00563814|CREDIT|2023-08-25T00:00:00.000Z|150453|5634.78|SALARY||MALE|45
94229446391813645363|584302038586|5570333082|00449836|DEBIT|2023-08-26T00:00:00.000Z|92642|3015.03|PAYMENT|IB|MALE|45
4599370506633321672|584302038586|5570333082|00339201|CREDIT|2023-08-26T00:00:00.000Z|151450|171.6|FUND TRANSFER|IB|MALE|45
89375414869993133822|584302038586|5570333082|00728812|DEBIT|2023-07-30T00:00:00.000Z|160500|42.9|PAYMENT|FPX|MALE|45
25229679558401541472|584302038586|5570333082|00678972|DEBIT|2023-06-16T00:00:00.000Z|180948|2.2|PAYMENT|MEPS|MALE|45
3031397541496536635|584302038586|5570333082|00728812|DEBIT|2023-07-09T00:00:00.000Z|212406|27.3|PAYMENT|FPX|MALE|45
97701947744424788155|584302038586|5570333082|00678972|DEBIT|2023-06-14T00:00:00.000Z|185459|57.9|PAYMENT|MEPS|MALE|45
79722447843325476376|584302038586|5570333082|00716706|DEBIT|2023-06-16T00:00:00.000Z|133316|22.25|PAYMENT|MEPS|MALE|45
10892459728382359565|584302038586|5570333082|00678972|DEBIT|2023-06-16T00:00:00.000Z|185250|99.5|PAYMENT|MEPS|MALE|45
39281970428906099346|584302038586|5570333082|00449836|DEBIT|2023-08-05T00:00:00.000Z|173711|0.47|PAYMENT|IB|MALE|45
94805821639052859126|584302038586|5570333082|00678972|DEBIT|2023-06-14T00:00:00.000Z|184915|49.6|PAYMENT|MEPS|MALE|45
24957879366195421123|584302038586|5570333082|00339201|DEBIT|2023-06-25T00:00:00.000Z|162422|770.63|FUND TRANSFER|IB|MALE|45
77989797639424189627|584302038586|5570333082|00339201|CREDIT|2023-07-04T00:00:00.000Z|210239|3000|FUND TRANSFER|IB|MALE|45
72056649234231349920|584302038586|5570333082|00339201|DEBIT|2023-07-18T00:00:00.000Z|222904|1400|FUND TRANSFER|IB|MALE|45
96377203566390192782|584302038586|5570333082|00728812|DEBIT|2023-06-18T00:00:00.000Z|154111|59.7|PAYMENT|FPX|MALE|45
79985059962785266977|584302038586|5570333082|00449836|DEBIT|2023-07-04T00:00:00.000Z|210434|2688.25|PAYMENT|IB|MALE|45
66385713585956114161|584302038586|5570333082|00339201|DEBIT|2023-07-04T00:00:00.000Z|211554|1411.08|FUND TRANSFER|IB|MALE|45
16027164237718443367|584302038586|5570333082|00339201|CREDIT|2023-07-18T00:00:00.000Z|203010|1000|FUND TRANSFER|IB|MALE|45
91719705081345597248|584302038586|5570333082|00396509|CREDIT|2023-06-09T00:00:00.000Z|131141|500|CDEP|BRNCH / ATM|MALE|45
69404284768599743055|584302038586|5570333082|00728812|DEBIT|2023-06-10T00:00:00.000Z|115655|74.62|PAYMENT|FPX|MALE|45
83880762494633301229|584302038586|5570333082|00678972|DEBIT|2023-06-10T00:00:00.000Z|110208|164.4|PAYMENT|MEPS|MALE|45
23269091946801507729|584302038586|5570333082|00678972|DEBIT|2023-07-29T00:00:00.000Z|104524|112.1|PAYMENT|MEPS|MALE|45
36327284734912074810|584302038586|5570333082|00339201|CREDIT|2023-08-26T00:00:00.000Z|165628|31.2|FUND TRANSFER|IB|MALE|45
36003388747873889848|584302038586|5570333082|00678972|DEBIT|2023-06-10T00:00:00.000Z|201532|23.1|PAYMENT|MEPS|MALE|45
2407834335715722212|584302038586|5570333082|00449836|DEBIT|2023-08-26T00:00:00.000Z|92410|140|FUND TRANSFER|IB|MALE|45
63808537544757191543|584302038586|5570333082|00728812|DEBIT|2023-08-26T00:00:00.000Z|212308|115|PAYMENT|FPX|MALE|45
77568470957912847580|584302038586|5570333082|00716706|DEBIT|2023-08-01T00:00:00.000Z|190414|14.4|PAYMENT|MEPS|MALE|45
7945035751110154616|584302038586|5570333082|00521476|DEBIT|2023-08-01T00:00:00.000Z|213125|2228|FUND TRANSFER||MALE|45
80905759378800400250|584302038586|5570333082|00716706|DEBIT|2023-08-01T00:00:00.000Z|133725|11.25|PAYMENT|MEPS|MALE|45
2503757191524101505|584302038586|5570333082|00631233|DEBIT|2023-08-28T00:00:00.000Z|160538|2.8|SALE DEBIT|POS|MALE|45
12970314204174922692|584302038586|5570333082|00716706|DEBIT|2023-08-28T00:00:00.000Z|173800|168.7|PAYMENT|MEPS|MALE|45
44248476677004037071|584302038586|5570333082|00631233|DEBIT|2023-08-28T00:00:00.000Z|134038|75.99|SALE DEBIT|POS|MALE|45
42949909974043972827|584302038586|5570333082|00716706|DEBIT|2023-08-28T00:00:00.000Z|132222|10.7|PAYMENT|MEPS|MALE|45
3392714846205254124|584302038586|5570333082|00678972|DEBIT|2023-08-26T00:00:00.000Z|84739|111.3|PAYMENT|MEPS|MALE|45
45167621248939826516|584302038586|5570333082|00678972|DEBIT|2023-06-10T00:00:00.000Z|125012|6.6|PAYMENT|MEPS|MALE|45
93261206201425829443|584302038586|5570333082|00396509|CREDIT|2023-06-09T00:00:00.000Z|131033|2500|CDEP|BRNCH / ATM|MALE|45
72472984847873673728|584302038586|5570333082|00678972|DEBIT|2023-06-09T00:00:00.000Z|191819|49.5|PAYMENT|MEPS|MALE|45
44297661471211124582|584302038586|5570333082|00678972|DEBIT|2023-07-09T00:00:00.000Z|121915|58|PAYMENT|MEPS|MALE|45
71899445839463718894|584302038586|5570333082|00631233|DEBIT|2023-07-09T00:00:00.000Z|201312|23.19|SALE DEBIT|POS|MALE|45
52038614991096693240|584302038586|5570333082|00728812|DEBIT|2023-06-14T00:00:00.000Z|215833|9.9|PAYMENT|FPX|MALE|45
29287956669108671870|584302038586|5570333082|00449836|DEBIT|2023-06-23T00:00:00.000Z|204608|140|FUND TRANSFER|IB|MALE|45
4263087682826350|584302038586|5570333082|00678972|DEBIT|2023-06-12T00:00:00.000Z|194908|22.2|PAYMENT|MEPS|MALE|45
76876178939964170191|584302038586|5570333082|00728812|DEBIT|2023-07-30T00:00:00.000Z|100450|124|PAYMENT|FPX|MALE|45
45897382181130522735|584302038586|5570333082|00678972|DEBIT|2023-07-05T00:00:00.000Z|191235|35.85|PAYMENT|MEPS|MALE|45
27629180027400031727|584302038586|5570333082|00678972|DEBIT|2023-07-05T00:00:00.000Z|191611|35.5|PAYMENT|MEPS|MALE|45
94313458383959405914|584302038586|5570333082|00678972|DEBIT|2023-06-03T00:00:00.000Z|113558|133.45|PAYMENT|MEPS|MALE|45
67907021782338474782|584302038586|5570333082|00339201|DEBIT|2023-06-11T00:00:00.000Z|203543|1300|FUND TRANSFER|IB|MALE|45
56881012493708744759|584302038586|5570333082|00339201|DEBIT|2023-08-15T00:00:00.000Z|205658|760.36|FUND TRANSFER|IB|MALE|45
6555644396946384512|584302038586|5570333082|00339201|DEBIT|2023-06-01T00:00:00.000Z|225137|240|FUND TRANSFER|IB|MALE|45
38052362849020196410|584302038586|5570333082|00339201|DEBIT|2023-06-01T00:00:00.000Z|225004|180|FUND TRANSFER|IB|MALE|45
42369010077408436632|584302038586|5570333082|00678972|DEBIT|2023-06-01T00:00:00.000Z|184832|100|PAYMENT|MEPS|MALE|45
17473579579813408128|584302038586|5570333082|00678972|DEBIT|2023-06-01T00:00:00.000Z|184621|200|PAYMENT|MEPS|MALE|45
40820791574553735244|584302038586|5570333082|00678972|DEBIT|2023-06-01T00:00:00.000Z|191137|47.9|PAYMENT|MEPS|MALE|45
72784818339442619822|584302038586|5570333082|00339201|CREDIT|2023-07-08T00:00:00.000Z|121348|10000|FUND TRANSFER|IB|MALE|45
46915191718839155947|584302038586|5570333082|00449836|DEBIT|2023-07-08T00:00:00.000Z|121939|833.33|PAYMENT|IB|MALE|45
